isFraud,TransactionAmt,dist1,C1,hour_of_day
1,69.349,,12.0,16
0,30.0,,1.0,16
1,30.494,,2.0,16
1,141.281,,2.0,16
0,150.5,11.0,1.0,16
0,82.0,,2.0,16
0,205.95,6.0,1.0,16
1,141.281,,3.0,16
0,209.95,7.0,4.0,16
0,117.0,9.0,5.0,16
0,504.67,,1.0,16
0,30.95,10.0,2.0,16
0,59.0,,1.0,16
0,47.95,5.0,157.0,16
1,46.417,,1.0,16
0,48.95,7.0,1.0,16
1,226.0,,1.0,16
0,358.76,,4.0,16
1,7.808,,13.0,16
1,30.494,,3.0,16
0,57.95,,5.0,16
0,171.0,,1.0,16
0,117.0,,1.0,16
0,39.0,17.0,3.0,16
1,7.808,,14.0,16
0,108.5,,2.0,16
0,107.95,15.0,2.0,16
0,126.526,,1.0,16
0,50.0,,1.0,16
0,107.95,,3.0,16
0,25.0,3.0,2.0,16
0,390.0,,1.0,16
0,59.95,,1.0,16
0,50.0,,1.0,16
0,107.95,,1.0,16
0,226.0,8.0,2.0,16
1,141.281,,336.0,16
0,107.95,46.0,2.0,16
0,150.0,,1.0,16
0,75.0,,3.0,16
0,39.0,17.0,3.0,16
0,57.95,16.0,1.0,16
1,141.281,,337.0,16
0,35.95,3.0,9.0,16
0,59.0,26.0,3.0,16
0,57.95,5.0,2.0,16
0,117.0,0.0,1.0,16
0,50.0,,6.0,16
0,2594.95,1.0,2.0,16
0,59.95,,1.0,16
0,159.95,,1.0,16
0,50.0,,6.0,16
0,206.0,1056.0,3.0,16
0,50.0,,6.0,16
0,43.97,16.0,2.0,16
0,117.0,,1.0,16
0,30.95,,4.0,16
0,59.95,4.0,1.0,16
0,245.0,19.0,1.0,16
0,3494.95,,1.0,16
0,206.0,1056.0,3.0,16
0,57.95,,1.0,16
0,24.469,,1.0,16
0,41.376,,1.0,16
0,50.0,,6.0,16
0,34.0,17.0,3.0,16
0,47.95,1.0,4.0,16
0,82.0,,2.0,16
0,51.828,,1.0,16
0,57.95,2.0,4.0,16
0,12.296,,1.0,16
0,67.95,0.0,3.0,16
0,59.0,,2.0,16
1,141.281,,337.0,16
1,46.417,,1.0,16
0,267.42,,1.0,16
0,107.95,8.0,3.0,16
0,159.95,7.0,5.0,16
0,13.28,,396.0,16
0,51.0,2.0,1.0,16
0,5.0,,5.0,16
1,46.417,,2.0,16
0,82.95,4.0,3.0,16
0,49.0,,3.0,16
1,46.417,,3.0,16
0,230.0,19.0,1.0,16
0,59.0,5.0,3.0,16
0,50.0,40.0,2.0,16
0,47.95,13.0,4.0,16
1,46.417,,4.0,16
0,50.0,,6.0,16
0,59.0,,2.0,16
0,67.95,4.0,2.0,16
0,490.0,,2.0,16
1,46.417,,5.0,16
0,50.0,40.0,2.0,16
0,57.95,628.0,1.0,16
1,141.281,,338.0,16
0,117.0,,1.0,16
0,117.0,13.0,2.0,16
1,46.417,,6.0,16
0,25.95,20.0,47.0,16
0,59.0,,1.0,16
1,46.417,,7.0,16
0,581.95,,1.0,16
0,209.95,2.0,4.0,16
1,141.281,,338.0,16
0,25.0,,1.0,16
0,77.0,19.0,4.0,16
0,97.0,,1.0,16
0,97.0,1.0,3.0,16
0,511.95,0.0,57.0,16
0,391.03,,1.0,16
0,25.95,0.0,2.0,16
0,59.0,726.0,2.0,16
0,97.0,,2.0,16
0,25.95,12.0,3.0,16
0,42.95,3.0,4.0,16
0,77.95,14.0,3.0,16
0,44.0,,1.0,16
1,28.896,,1.0,16
0,59.0,15.0,2.0,16
0,1925.95,,1.0,16
0,57.95,55.0,3.0,16
0,2696.7,,1.0,16
1,28.896,,8.0,16
0,42.95,11.0,4.0,16
0,30.95,3.0,1.0,16
0,2696.7,,1.0,16
1,28.896,,9.0,16
0,41.0,,4.0,16
0,1925.95,,1.0,16
0,21.272,,1.0,16
0,12.0,,2.0,16
0,15.0,77.0,1.0,16
0,607.59,26.0,1.0,16
0,1925.95,,1.0,16
0,108.5,,3.0,16
0,53.303,,1.0,17
0,100.0,,1.0,17
0,57.95,0.0,103.0,17
0,117.0,,1.0,17
0,67.95,14.0,5.0,17
0,21.948,,1.0,17
0,30.95,,5.0,17
0,257.95,34.0,2.0,17
0,29.0,,1.0,17
0,58.95,4.0,3.0,17
0,59.0,768.0,2.0,17
0,74.883,,1.0,17
0,49.0,,1.0,17
0,28.0,,4.0,17
0,53.95,20.0,3.0,17
0,30.95,,1.0,17
0,55.95,1.0,5.0,17
0,226.0,222.0,2.0,17
0,87.95,8.0,1.0,17
0,30.95,,1.0,17
0,21.948,,1.0,17
0,100.0,,1.0,17
0,34.0,4.0,2.0,17
0,792.0,659.0,1.0,17
0,67.95,,1.0,17
0,44.0,,1.0,17
0,511.95,21.0,4.0,17
0,75.0,,1.0,17
0,57.95,2.0,14.0,17
0,34.5,,1.0,17
0,57.95,21.0,6.0,17
0,20.0,,2.0,17
0,47.95,,1.0,17
0,275.0,,1.0,17
0,171.0,,1.0,17
0,82.95,20.0,13.0,17
0,47.95,2.0,14.0,17
0,1174.0,,1.0,17
0,59.0,4.0,5.0,17
0,727.05,,1.0,17
0,30.95,,1.0,17
0,29.0,,1.0,17
0,834.0,29.0,1.0,17
0,314.48,,1.0,17
0,92.0,,1.0,17
0,29.95,7.0,4.0,17
0,224.0,5.0,5.0,17
0,47.95,2.0,14.0,17
1,62.956,,1.0,17
0,200.0,,1471.0,17
0,59.0,,1.0,17
0,97.95,8.0,1.0,17
0,100.0,,1.0,17
0,171.0,12.0,1.0,17
0,59.0,3.0,3.0,17
0,59.0,,1.0,17
0,26.95,,1.0,17
0,77.0,,1.0,17
0,159.95,42.0,109.0,17
0,49.0,17.0,1.0,17
0,107.95,,1.0,17
0,117.0,,1.0,17
0,77.0,2.0,2.0,17
0,53.95,,5.0,17
0,10.267,,1.0,17
0,445.0,,1.0,17
0,57.95,3.0,1.0,17
0,25.207,,1.0,17
0,10.267,,1.0,17
0,57.95,0.0,2.0,17
0,311.95,2.0,1.0,17
0,25.95,65.0,1.0,17
0,57.95,76.0,2.0,17
0,276.0,0.0,1.0,17
0,2696.7,,1.0,17
0,42.95,,109.0,17
0,108.95,230.0,1.0,17
0,25.95,,1.0,17
0,517.75,,1.0,17
1,108.95,58.0,169.0,17
0,166.0,14.0,1.0,17
0,32.339,,1.0,17
0,29.0,20.0,1.0,17
0,166.0,,1.0,17
0,68.95,30.0,5.0,17
0,117.0,61.0,1.0,17
0,117.0,0.0,1.0,17
0,58.05,5.0,6.0,17
0,59.0,,1.0,17
0,2161.0,,2.0,17
0,24.0,,4.0,17
0,49.0,,1.0,17
0,57.95,,1.0,17
0,107.95,486.0,1.0,17
0,884.0,5.0,2.0,17
0,250.0,,2.0,17
0,108.95,,1.0,17
0,842.0,5.0,2.0,17
0,47.95,,1.0,17
0,1052.0,0.0,1.0,17
0,10.0,,1.0,17
0,29.0,12.0,4.0,17
0,47.463,,1.0,17
0,57.95,2.0,136.0,17
0,57.95,,2.0,17
0,107.95,7.0,4.0,17
0,40.085,,1.0,17
0,47.463,,1.0,17
0,49.0,6.0,1.0,17
0,261.95,14.0,3.0,17
0,50.0,,1.0,17
0,57.95,4.0,1.0,17
0,445.0,,1.0,17
0,54.5,,1.0,17
0,40.085,,1.0,17
0,47.463,,1.0,17
0,39.0,,1.0,17
0,25.0,12.0,4.0,17
0,40.085,,1.0,17
0,117.0,,1.0,17
0,47.463,,1.0,17
0,22.97,5.0,2.0,17
0,54.5,,1.0,17
0,25.0,12.0,4.0,17
0,35.0,,1.0,17
0,50.0,,1.0,17
0,53.95,179.0,6.0,17
0,30.0,1799.0,1.0,17
0,47.463,,2.0,17
0,35.0,,2.0,17
0,92.99,,5.0,17
0,49.0,3.0,1.0,17
0,251.53,,1.0,17
0,52.381,,1.0,17
0,160.5,2.0,1.0,17
0,128.862,,1.0,17
1,46.725,,9.0,17
0,141.0,1779.0,6.0,17
0,226.0,,1.0,17
0,308.06,,1.0,17
0,57.95,,82.0,17
0,47.463,,2.0,17
0,150.0,,1.0,17
0,77.95,14.0,146.0,17
1,46.725,,9.0,17
0,100.0,,1.0,17
0,49.0,,1.0,17
0,107.95,,1.0,17
0,35.95,,1.0,17
0,39.0,139.0,1.0,17
0,55.0,4.0,1.0,17
0,30.494,,1.0,17
0,77.0,,3.0,17
0,47.95,26.0,9.0,17
0,100.0,,1.0,17
0,47.95,352.0,134.0,17
0,28.95,1.0,5.0,17
0,55.0,,1.0,17
0,95.0,2.0,3.0,17
0,105.95,,6.0,17
0,52.0,3.0,2.0,17
1,250.0,,1.0,17
0,100.0,,1.0,17
0,107.95,,2.0,17
0,226.0,,1.0,17
0,100.0,,2.0,17
0,108.95,6.0,30.0,17
0,142.388,,0.0,18
0,30.95,,1.0,18
0,26.0,2.0,1.0,18
0,47.95,7.0,114.0,18
0,50.0,,1.0,18
0,12.48,,2.0,18
0,28.773,,2.0,18
0,29.0,131.0,1.0,18
0,100.0,,3.0,18
0,146.0,,1.0,18
0,49.0,11.0,12.0,18
0,209.95,20.0,1.0,18
0,73.715,,1.0,18
0,226.0,19.0,1.0,18
0,226.0,423.0,1.0,18
0,117.0,10.0,22.0,18
0,300.0,,1472.0,18
0,423.95,,4.0,18
0,100.0,,1.0,18
0,226.0,423.0,1.0,18
0,114.95,5.0,1.0,18
0,100.0,,1.0,18
0,53.97,8.0,2.0,18
0,300.0,,1472.0,18
0,300.0,,1472.0,18
0,48.95,,189.0,18
1,6.517,,2.0,18
0,55.0,14.0,6.0,18
0,39.0,18.0,3.0,18
0,117.0,10.0,22.0,18
0,75.0,,1.0,18
0,35.95,18.0,1.0,18
0,29.757,,1.0,18
1,335.0,,1.0,18
0,160.95,,1.0,18
0,97.0,5.0,8.0,18
0,29.0,,7.0,18
0,200.0,,3.0,18
0,500.0,,1.0,18
0,58.95,,2.0,18
0,59.0,8.0,3.0,18
0,159.95,,1.0,18
0,317.5,83.0,2.0,18
0,108.95,6.0,1.0,18
0,49.0,9.0,1.0,18
0,245.0,,1.0,18
0,47.95,,1.0,18
0,129.95,15.0,4.0,18
0,15.0,,1.0,18
0,226.0,13.0,1.0,18
0,47.95,1.0,159.0,18
0,59.0,8.0,3.0,18
0,160.95,5.0,3.0,18
0,29.0,,1.0,18
0,35.0,,1.0,18
0,280.0,411.0,3.0,18
0,117.0,,1.0,18
0,30.864,,1.0,18
0,226.0,0.0,8.0,18
0,125.0,,1.0,18
0,226.0,347.0,1.0,18
0,35.95,18.0,121.0,18
0,482.95,,1.0,18
0,117.0,,1.0,18
1,106.0,,1.0,18
0,200.0,,1.0,18
0,48.95,,1.0,18
0,554.0,6.0,1.0,18
0,97.0,29.0,2.0,18
0,57.95,4.0,8.0,18
0,117.0,,1.0,18
0,107.0,9.0,2.0,18
0,117.0,9.0,1.0,18
0,35.95,120.0,1.0,18
0,59.0,,1.0,18
0,300.0,,1472.0,18
0,238.97,,1.0,18
0,59.0,,1.0,18
0,226.0,0.0,8.0,18
0,107.95,,2.0,18
0,374.95,,1.0,18
0,59.0,3.0,1.0,18
0,117.0,20.0,1.0,18
0,109.45,,1.0,18
0,30.95,18.0,2.0,18
0,49.0,,2.0,18
0,253.95,,1.0,18
0,35.95,,1.0,18
0,443.13,,1.0,18
0,248.95,,2.0,18
0,44.5,,4.0,18
0,50.0,,6.0,18
0,59.0,13.0,1.0,18
0,159.95,5.0,1.0,18
0,59.0,13.0,1.0,18
0,53.95,,4.0,18
0,306.26,,1.0,18
0,40.0,,6.0,18
0,58.95,27.0,3.0,18
1,117.0,,1.0,18
0,49.0,,1.0,18
0,59.0,7.0,1.0,18
0,57.95,,3.0,18
0,349.84,,1.0,18
0,54.5,100.0,1.0,18
0,59.0,0.0,1.0,18
0,117.0,3.0,2.0,18
0,55.0,,1.0,18
0,57.95,,4.0,18
0,100.0,,1473.0,18
0,59.0,84.0,1.0,18
0,226.0,2.0,4.0,18
1,300.0,,1.0,18
0,16.95,7.0,2.0,18
1,107.0,,1.0,18
1,300.0,,2.0,18
0,59.0,12.0,1.0,18
0,47.95,31.0,3.0,18
0,34.5,,1.0,18
0,838.89,,1.0,18
0,24.5,,1.0,18
1,300.0,,3.0,18
0,216.0,24.0,4.0,18
0,2594.95,,1.0,18
0,261.95,23.0,13.0,18
0,100.0,,1.0,18
0,100.0,,1.0,18
0,100.0,,1.0,18
0,58.95,4.0,3.0,18
0,15.0,,1.0,18
0,77.0,,1.0,18
0,405.95,,1.0,18
0,34.0,351.0,2.0,18
0,378.0,754.0,147.0,18
0,117.0,,2.0,18
0,994.95,,1.0,18
0,54.47,,3.0,18
0,117.0,,1.0,18
0,77.95,,14.0,18
0,100.0,,7.0,18
0,117.0,,1.0,18
0,100.0,,1.0,18
0,412.95,2.0,3.0,18
0,15.95,2.0,18.0,18
0,57.95,,1.0,18
0,512.95,10.0,4.0,18
0,294.95,,3.0,18
0,55.0,2399.0,2.0,18
0,10.083,,3.0,18
0,59.0,,1.0,18
0,50.0,,1.0,18
0,26.928,,1.0,18
0,294.95,,3.0,18
0,226.0,,1.0,18
0,396.21,,1.0,18
0,72.95,1.0,3.0,18
0,171.0,,1.0,18
0,59.0,8.0,1.0,18
0,59.0,,1.0,18
0,361.95,2.0,3.0,18
0,1116.95,,1.0,18
0,57.95,5.0,4.0,18
0,15.985,,1.0,18
0,768.87,,1.0,18
0,59.0,0.0,1.0,18
0,226.0,5.0,1.0,18
0,49.0,4.0,1.0,18
0,59.0,,1.0,18
0,59.0,0.0,1.0,18
0,49.0,,1.0,18
0,115.0,,94.0,18
0,226.0,15.0,2.0,18
0,250.0,,1.0,18
0,470.0,,1.0,18
0,107.95,,1.0,18
0,117.0,,2.0,18
0,29.0,,1.0,18
0,890.23,,1.0,18
0,37.134,,1.0,18
0,57.95,16.0,9.0,18
0,10.083,,3.0,18
0,48.95,14.0,2.0,18
0,57.95,11.0,1.0,18
0,319.95,,1.0,18
0,146.0,4.0,2.0,18
0,48.754,,2.0,18
0,34.0,,1.0,18
0,146.0,0.0,4.0,18
0,571.75,,1.0,18
1,59.0,7.0,5.0,18
0,75.62,,1.0,18
0,59.0,,3.0,19
0,107.95,1746.0,8.0,19
0,100.0,,12.0,19
0,100.0,,2.0,19
0,34.0,,1.0,19
0,40.0,663.0,1.0,19
0,34.5,,1.0,19
0,107.95,10.0,10.0,19
0,50.0,,1.0,19
0,34.0,1004.0,1.0,19
0,554.0,933.0,2.0,19
0,50.0,,1.0,19
0,445.0,933.0,2.0,19
0,62.09,,1.0,19
0,35.535,,1.0,19
0,445.0,933.0,2.0,19
0,171.0,,1.0,19
0,57.0,1373.0,2.0,19
0,944.0,4.0,4.0,19
0,150.0,,1.0,19
0,100.0,,7.0,19
0,11.699,,1.0,19
0,132.95,5.0,1.0,19
0,98.614,,1.0,19
0,209.95,2.0,4.0,19
0,171.0,,1.0,19
1,107.0,,1.0,19
0,150.0,,1.0,19
0,32.0,18.0,2.0,19
0,11.699,,1.0,19
0,107.95,7.0,1.0,19
0,47.463,,2.0,19
0,280.0,,1.0,19
0,25.0,,1.0,19
1,59.0,959.0,1.0,19
0,107.95,60.0,5.0,19
0,632.0,,1.0,19
0,230.0,19.0,1.0,19
0,218.95,,1.0,19
0,87.95,956.0,2.0,19
0,49.0,3.0,1.0,19
0,209.95,2.0,4.0,19
0,100.0,,1.0,19
0,117.0,,1.0,19
0,664.0,,2.0,19
0,118.95,,4.0,19
0,54.5,,1.0,19
0,87.95,956.0,2.0,19
0,117.0,,1.0,19
0,219.95,,1.0,19
0,454.29,,1.0,19
0,58.95,,2.0,19
0,59.0,26.0,3.0,19
0,39.0,,2.0,19
0,311.95,862.0,5.0,19
0,108.95,,1.0,19
0,146.0,11.0,11.0,19
0,50.0,,7.0,19
0,34.0,,1.0,19
0,34.0,1.0,138.0,19
0,8.607,,1.0,19
0,88.5,,1.0,19
0,226.0,75.0,1.0,19
0,117.0,71.0,1.0,19
0,162.0,,6.0,19
0,226.0,20.0,4.0,19
0,30.95,2.0,2.0,19
0,171.0,,1.0,19
0,134.0,11.0,11.0,19
1,107.0,,1.0,19
0,186.0,,1.0,19
0,107.95,16.0,6.0,19
0,31.95,4.0,2.0,19
0,36.95,20.0,10.0,19
1,994.0,14.0,1.0,19
0,29.0,13.0,1.0,19
0,150.0,,1.0,19
1,117.0,,1.0,19
0,226.0,347.0,2.0,19
0,150.0,,2.0,19
0,34.0,,14.0,19
0,107.95,,5.0,19
0,129.95,,3.0,19
0,87.056,,1.0,19
0,188.0,4.0,2.0,19
0,40.0,,1.0,19
0,300.0,,1473.0,19
0,171.0,,1.0,19
0,3535.62,,1.0,19
0,92.0,,1.0,19
1,994.0,14.0,1.0,19
0,57.95,,135.0,19
0,209.95,,1.0,19
0,311.95,0.0,5.0,19
0,59.0,33.0,1.0,19
0,209.95,,1.0,19
0,107.95,7.0,3.0,19
0,800.0,13.0,2.0,19
0,97.0,1146.0,2.0,19
0,117.0,204.0,2.0,19
0,100.0,,1.0,19
0,26.95,,3.0,19
0,2207.95,58.0,1.0,19
0,11.699,,1.0,19
0,82.95,,3.0,19
1,117.0,,1.0,19
0,59.0,204.0,2.0,19
0,205.95,58.0,1.0,19
0,59.0,7.0,2.0,19
0,29.5,,1.0,19
0,800.0,13.0,2.0,19
1,106.0,,1.0,19
0,34.0,,1.0,19
0,39.0,,141.0,19
0,129.95,,4.0,19
0,150.0,,1.0,19
0,117.0,10.0,22.0,19
0,10.0,,5.0,19
0,45.0,0.0,2.0,19
0,201.0,4.0,2.0,19
0,59.0,3.0,3.0,19
0,47.95,,1.0,19
0,1078.42,,1.0,19
0,25.95,0.0,2.0,19
0,92.0,11.0,11.0,19
0,171.0,,1.0,19
0,19.92,,3.0,19
0,102.95,19.0,1.0,19
0,280.0,0.0,1.0,19
0,47.95,17.0,2.0,19
1,59.0,8.0,165.0,19
0,808.95,,1.0,19
0,100.0,,1.0,19
1,24.223,,1.0,19
0,54.0,,1.0,19
0,62.95,16.0,8.0,19
0,92.0,9.0,1.0,19
0,42.95,0.0,7.0,19
0,35.95,,1.0,19
0,35.95,7.0,3.0,19
0,300.0,,1.0,19
0,39.0,,1.0,19
0,49.5,,3.0,19
0,80.0,11.0,11.0,19
0,97.95,0.0,2.0,19
0,150.0,1.0,2.0,19
0,150.0,,1.0,19
0,610.95,,1.0,19
0,335.0,2.0,1.0,19
0,29.0,5.0,3.0,19
0,100.0,,1.0,19
0,445.0,,1.0,19
0,171.0,1.0,6.0,19
0,49.046,,2.0,19
0,92.0,,1.0,19
0,59.0,,1.0,19
0,201.0,,2.0,19
0,200.0,,1.0,19
0,39.0,,1.0,19
0,40.0,,1.0,19
0,39.0,,1.0,19
0,29.0,8.0,1.0,19
0,200.0,,1.0,19
0,25.95,,2.0,19
0,39.0,,2.0,19
0,59.0,,2.0,19
0,200.0,,1.0,19
0,59.0,,2.0,19
0,200.0,,1.0,19
0,25.0,,2.0,19
0,29.0,173.0,5.0,19
0,103.95,7.0,2.0,19
0,280.0,0.0,1.0,19
0,40.085,,1.0,19
0,39.0,,1.0,19
0,146.0,,1.0,19
0,200.0,,1.0,19
0,147.0,972.0,1.0,19
0,77.0,17.0,3.0,19
0,59.0,4.0,1.0,20
0,270.0,2.0,3.0,20
0,59.0,,1.0,20
0,34.0,,1.0,20
0,10.0,,8.0,20
0,38.732,,1.0,20
0,30.95,0.0,1.0,20
0,21.0,4.0,4.0,20
1,119.21,,10.0,20
0,107.95,6.0,2.0,20
0,34.5,,1.0,20
1,119.21,,10.0,20
0,59.0,1550.0,1.0,20
0,445.0,5.0,3.0,20
1,119.21,,10.0,20
0,150.0,,1.0,20
0,77.0,17.0,3.0,20
1,119.21,,11.0,20
0,67.95,,2.0,20
0,49.0,0.0,1.0,20
0,25.084,,1.0,20
0,209.95,,7.0,20
0,35.95,18.0,1.0,20
0,1629.95,,1.0,20
0,35.0,56.0,4.0,20
0,102.95,0.0,2.0,20
0,57.95,9.0,4.0,20
0,77.0,18.0,3.0,20
0,49.0,0.0,1.0,20
0,201.0,244.0,1.0,20
0,201.0,0.0,2.0,20
0,59.0,,1.0,20
0,209.95,14.0,1.0,20
0,159.95,9.0,1.0,20
0,57.95,,1.0,20
0,41.315,,1.0,20
0,77.0,,1.0,20
0,41.315,,1.0,20
0,107.95,13.0,4.0,20
0,110.0,3.0,2.0,20
0,75.0,,1.0,20
0,159.0,,1.0,20
0,664.0,,2.0,20
0,335.0,42.0,3.0,20
0,34.0,24.0,1.0,20
0,335.0,2.0,7.0,20
0,436.84,,2.0,20
0,87.0,,1.0,20
0,13.0,0.0,1.0,20
0,311.95,,1.0,20
0,25.0,,1.0,20
0,59.0,15.0,1.0,20
0,48.95,24.0,1.0,20
0,49.0,937.0,2.0,20
0,29.0,912.0,2.0,20
0,213.0,,1.0,20
0,335.0,2.0,7.0,20
0,30.74,,1.0,20
0,335.0,2.0,7.0,20
0,83.95,,1.0,20
0,407.95,23.0,3.0,20
0,7.747,,3.0,20
0,44.5,,1.0,20
0,58.95,1.0,157.0,20
0,335.0,2.0,8.0,20
0,49.0,937.0,2.0,20
0,59.0,15.0,7.0,20
0,15.0,4.0,4.0,20
0,97.0,11.0,4.0,20
0,107.95,606.0,5.0,20
0,445.0,,1.0,20
0,335.0,1.0,2.0,20
0,171.0,21.0,3.0,20
0,117.0,25.0,4.0,20
0,159.95,,1.0,20
0,49.0,2.0,5.0,20
0,200.0,,1.0,20
0,97.95,18.0,137.0,20
0,117.0,1.0,1.0,20
0,77.0,1001.0,5.0,20
0,50.0,,1.0,20
0,335.0,0.0,2.0,20
0,59.0,9.0,2.0,20
0,214.0,6.0,1.0,20
0,30.95,7.0,7.0,20
0,67.95,869.0,1.0,20
0,77.95,2.0,3.0,20
0,150.0,,1.0,20
0,107.95,5.0,2.0,20
0,77.0,1001.0,5.0,20
0,335.0,161.0,1.0,20
0,54.5,,1.0,20
0,27.604,,2.0,20
0,209.95,0.0,1.0,20
0,30.864,,2.0,20
0,59.0,504.0,2.0,20
0,56.5,,2.0,20
0,62.95,45.0,4.0,20
0,87.0,15.0,1.0,20
0,52.95,8.0,25.0,20
0,117.0,25.0,4.0,20
0,59.0,678.0,8.0,20
0,59.0,,1.0,20
0,59.0,9.0,2.0,20
0,54.5,2.0,1.0,20
0,41.315,,2.0,20
0,34.0,,1.0,20
0,29.0,0.0,2.0,20
0,25.95,14.0,96.0,20
0,49.0,12.0,2.0,20
0,49.0,937.0,2.0,20
0,159.95,,1.0,20
0,146.0,10.0,4.0,20
0,34.0,5.0,3.0,20
0,30.864,,2.0,20
0,47.95,,1.0,20
0,34.798,,1.0,20
0,117.0,,2.0,20
0,774.0,19.0,1.0,20
0,108.95,,2.0,20
0,15.95,,11.0,20
0,1412.47,,1.0,20
0,29.0,5.0,1.0,20
0,107.95,1.0,1.0,20
0,29.0,,1.0,20
0,87.0,15.0,1.0,20
0,39.0,,1.0,20
0,87.95,16.0,6.0,20
0,49.0,,2.0,20
0,209.95,,4.0,20
0,424.95,,1.0,20
0,107.95,549.0,1.0,20
0,22.01,,2.0,20
0,47.95,,2.0,20
0,87.95,16.0,6.0,20
0,15.0,4.0,4.0,20
0,54.0,160.0,1.0,20
0,50.0,,1.0,20
0,107.95,13.0,4.0,20
0,49.0,,3.0,20
0,44.0,5.0,3.0,20
0,994.0,,1.0,20
0,103.95,,2.0,20
0,75.0,,1.0,20
0,39.0,480.0,1.0,20
0,30.864,,2.0,20
0,34.0,5.0,3.0,20
0,209.95,1.0,1.0,20
0,774.0,19.0,1.0,20
0,117.0,55.0,1.0,20
0,107.95,20.0,1.0,20
0,67.95,,1.0,20
0,29.0,1753.0,8.0,20
0,50.0,,1.0,20
0,35.95,12.0,1.0,20
0,117.0,7.0,1.0,20
0,179.95,6.0,121.0,20
0,49.0,121.0,8.0,20
0,374.95,,1.0,20
0,57.95,37.0,13.0,20
0,73.0,,1.0,20
0,59.0,0.0,2.0,20
0,319.95,1.0,2.0,20
0,88.95,,1.0,20
0,59.0,,4.0,20
0,117.0,,1.0,20
0,22.317,,1.0,20
0,75.0,,2.0,20
0,50.0,,1.0,20
0,48.95,,1.0,20
0,105.95,3.0,1.0,20
0,29.0,0.0,3.0,20
0,774.0,19.0,1.0,20
0,57.95,1918.0,3.0,20
0,209.95,5.0,1.0,20
0,117.0,22.0,1.0,20
0,25.95,1.0,2.0,20
0,59.0,2.0,1.0,20
0,352.07,,1.0,20
1,8.915,,14.0,20
0,171.0,11.0,2.0,20
0,29.264,,1.0,20
0,100.0,,1.0,20
0,29.0,10.0,4.0,20
0,87.0,15.0,1.0,20
0,39.0,,1.0,20
0,29.264,,1.0,20
0,209.95,5.0,2.0,20
0,57.95,,1.0,21
0,49.368,,1.0,21
0,226.0,1449.0,1.0,21
0,92.0,15.0,3.0,21
0,38.241,,1.0,21
0,29.0,2.0,7.0,21
0,59.0,,1.0,21
0,737.0,19.0,1.0,21
1,1044.95,,1.0,21
0,10.943,,1.0,21
0,47.34,,1.0,21
0,45.95,108.0,5.0,21
0,53.97,25.0,11.0,21
0,213.0,,2.0,21
0,97.0,,1.0,21
0,35.95,,1.0,21
1,8.915,,15.0,21
0,804.95,,1.0,21
0,107.0,3442.0,2.0,21
0,49.0,,1.0,21
0,49.0,,1.0,21
0,131.0,6.0,1.0,21
0,35.95,2.0,7.0,21
0,22.871,,1.0,21
0,34.0,3.0,1.0,21
0,29.0,2.0,7.0,21
0,15.985,,1.0,21
0,59.0,,1.0,21
0,59.0,,1.0,21
0,59.0,29.0,1.0,21
0,31.0,,1.0,21
0,178.66,,1.0,21
0,259.95,,1.0,21
0,131.0,6.0,1.0,21
1,9.283,,16.0,21
1,9.283,,17.0,21
0,107.95,6.0,4.0,21
0,21.0,2.0,7.0,21
0,54.0,,1.0,21
0,30.95,9.0,1.0,21
0,49.0,6.0,1.0,21
1,9.283,,18.0,21
0,87.95,,2.0,21
0,83.5,,3.0,21
0,57.95,,6.0,21
0,58.95,,2.0,21
0,209.95,10.0,110.0,21
0,335.0,42.0,3.0,21
0,644.95,,1.0,21
0,422.5,,2.0,21
0,108.95,6.0,1.0,21
0,58.95,,2.0,21
0,527.0,,1.0,21
0,200.0,,6.0,21
0,46.0,3.0,2.0,21
0,5.595,,1.0,21
0,30.95,3.0,1.0,21
0,113.0,,1.0,21
0,35.95,,3.0,21
0,159.95,2.0,4.0,21
0,108.95,,1.0,21
0,107.95,,1.0,21
0,54.0,,1.0,21
0,20.0,,1.0,21
0,445.0,2.0,1.0,21
0,39.5,0.0,1.0,21
0,50.0,,2.0,21
0,117.0,2.0,4.0,21
0,39.0,21.0,2.0,21
0,50.0,,1.0,21
0,49.5,23.0,2.0,21
0,108.95,7.0,1.0,21
0,27.0,1073.0,3.0,21
0,77.0,1.0,1.0,21
0,57.95,26.0,71.0,21
0,335.0,,2.0,21
0,335.0,,2.0,21
1,100.0,,6.0,21
0,467.6,,1.0,21
0,74.95,,1.0,21
0,107.95,0.0,1.0,21
0,226.0,15.0,1.0,21
0,59.0,9.0,1.0,21
0,35.95,2.0,1.0,21
0,964.95,,1.0,21
0,29.5,,4.0,21
0,34.0,11.0,1.0,21
0,117.0,3.0,1.0,21
0,34.5,,1.0,21
0,317.5,4.0,1.0,21
0,65.95,3.0,2.0,21
1,19.182,,1.0,21
0,62.95,,1.0,21
0,59.0,,1.0,21
0,171.0,,2.0,21
0,107.95,4.0,116.0,21
0,107.95,10.0,3.0,21
0,29.0,0.0,1.0,21
0,396.87,,1.0,21
0,34.0,,1.0,21
0,57.95,31.0,4.0,21
0,29.0,,1.0,21
0,159.95,,4.0,21
0,554.0,,2.0,21
0,107.95,23.0,32.0,21
0,30.95,0.0,1.0,21
0,59.0,24.0,1.0,21
0,87.0,10.0,3.0,21
0,39.0,2.0,1.0,21
